Name,Age,G,MP,TS%,3PAr,FTr,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,WS,WS/48,BPM,%MP,OoTmEFG%,OoORB%,OoDRB%,OoTmTOV%,OoORtg,OoOpEFG%,OoOpTOV%,OoDRtg,OoAdj,MinAdj,RBAdj,AdjWS/48,AdjWS
James Johnson,30,73,1943,0.575,0.301,0.264,3.5,17.2,22.5,1.8,2.2,17.2,19.1,4.9,0.122,1.7,49,0.022,-0.3,-2.8,1.5,1.1,-0.016,-1.4,2.1,-0.0337,0.0035,-0.0105,0.0813,3.291
Kyrie Irving,25,60,1931,0.61,0.374,0.24,1.9,10.8,30.7,1.7,0.7,10.4,31,8.9,0.222,6.2,49,0.04,-1,-3,-0.8,7.1,0,-1,4,-0.0131,0.0204,0.003,0.2323,9.345
Rondae Hollis-Jefferson,23,68,1920,0.548,0.075,0.436,5.5,20,14.2,1.6,1.9,12.3,22.2,4.1,0.103,-0.4,48,-0.002,-0.8,0.7,-0.6,1.2,-0.001,-0.9,0.9,-0.0116,0.0134,-0.0127,0.0921,3.684
Joel Embiid,23,63,1912,0.573,0.203,0.442,8.4,29.7,18,1,4.8,15.6,33.4,6.2,0.155,2.6,48,0.024,-0.9,-1,-1.1,7.6,-0.037,-1.6,-5.1,0.0764,0.014,-0.0316,0.2138,8.516
Aaron Gordon,22,58,1909,0.53,0.395,0.26,5,21.5,11.7,1.5,1.9,10,24.7,2.9,0.072,0,48,0.016,1,2.9,-0.9,3.4,0.011,0.4,-1.5,0.0481,0.0258,-0.0052,0.1407,5.596
Dirk Nowitzki,39,77,1900,0.575,0.445,0.142,1.2,25.2,10.4,1.1,2.1,6,20.5,4.8,0.121,0.3,48,0.044,-5,0.3,-0.3,4.1,0.024,-1.2,4.3,-0.0091,0.0034,-0.0227,0.0926,3.665
Stanley Johnson,21,69,1894,0.48,0.418,0.259,1.9,13,8.5,2.5,0.7,11,16.4,1.8,0.046,-1.5,48,-0.006,-0.2,0.2,1.1,-1.9,-0.005,0.2,-1.3,0.0021,0.0098,0.0017,0.0596,2.352
Tim Hardaway,25,57,1885,0.533,0.479,0.209,1.9,11.3,12.7,1.6,0.5,9,23.8,2.6,0.067,-0.1,48,-0.006,1.9,1,-1.8,3.6,0.012,-0.3,1,0.0177,0.0268,0.0109,0.1224,4.807
Devin Booker,21,54,1865,0.561,0.364,0.312,1.5,12.7,24.4,1.2,0.6,13.9,31.7,2.4,0.063,0.4,47,0.009,2.1,0.5,1.6,1.5,0.004,-0.2,2.3,-0.004,0.0282,0.0089,0.0961,3.734
Caris LeVert,23,71,1864,0.525,0.333,0.254,3,11.9,26,2.1,0.9,15.8,22.5,2.3,0.059,-0.5,47,-0.022,0.2,0,0.5,-4.3,0.001,0.1,-0.2,-0.0605,0.0084,0.002,0.0089,0.346
Michael Kidd-Gilchrist,24,74,1850,0.536,0.004,0.305,4.8,13,5.9,1.3,1.4,7.8,16.2,3.2,0.084,-1.8,47,0.013,1.4,0.7,0.5,1.7,-0.005,-0.4,-2,0.0298,0.0041,0.0035,0.1214,4.679
Lance Stephenson,27,82,1850,0.495,0.327,0.179,3.8,22,18.6,1.2,0.8,14.7,21.6,1.8,0.045,-2.1,47,-0.026,3.3,2.9,-1.1,-1.4,0.03,-1.8,7.1,-0.1163,-0.0083,-2.00E-04,-0.0798,-3.076
Chris Paul,32,58,1847,0.604,0.475,0.277,2.3,16.7,40.9,2.6,0.6,12.5,24.5,10.2,0.265,7.1,47,0.043,-1.1,-1.1,-2.9,8.1,0.003,0.7,-0.1,0.0428,0.0122,-0.0038,0.3162,12.167
Evan Fournier,25,57,1837,0.577,0.418,0.216,1.4,9.5,14.8,1.3,0.7,9.8,23.3,3.3,0.087,-0.4,47,0.04,-1.7,-0.2,-0.6,5.4,0.022,0.2,2.9,0.0113,0.0239,0.005,0.1272,4.868
Myles Turner,21,65,1836,0.567,0.246,0.322,5.8,19.8,7,1,5.7,11.6,20,4.7,0.122,0.7,47,0.015,-2.8,-1.9,0.2,1.4,-0.008,0.6,-2.4,0.0164,0.0059,-0.0165,0.1278,4.888
Frank Kaminsky,24,79,1835,0.545,0.383,0.271,2.7,14.5,11,1,0.9,7.6,20.5,3.6,0.094,-0.9,46,-0.019,-2.7,-0.2,-2.8,0.3,0.034,0.9,4.8,-0.078,-6.00E-04,-0.0061,0.0093,0.356
Enes Kanter,25,71,1830,0.63,0.003,0.258,16.6,30.6,9.4,1,1.7,13.3,21.8,7.6,0.198,2.5,46,-0.001,5,0.9,1.5,1.4,0.036,-0.4,3.8,-0.0476,0.01,-0.0322,0.1282,4.888
Jeff Green,31,78,1828,0.587,0.275,0.379,3.7,11.2,8,1.1,1.6,9.4,19.3,3.9,0.103,-1.9,46,-0.006,-2.6,-2.4,-0.2,-1.5,-0.05,0.4,-7.2,0.0771,0.0029,-0.0116,0.1714,6.527
Rudy Gobert,25,56,1816,0.657,0,0.673,10.4,27,6.9,1.2,6,15.7,16.9,8.1,0.214,4.3,46,0.003,1.9,1.3,1.7,1.2,-0.029,0.5,-6.8,0.0824,0.0189,-0.0187,0.2966,11.221
Pau Gasol,37,77,1812,0.539,0.191,0.333,7.8,30.2,20.1,0.7,3.6,13.1,20.4,6,0.159,3.2,46,-0.025,-3.4,-0.3,-0.6,-5.3,-0.014,-2.3,-2.3,-0.0261,0.0057,-0.0379,0.1007,3.801
Domantas Sabonis,21,74,1810,0.567,0.056,0.339,10.4,25.2,12.7,1.1,1.6,15.3,22.1,4.7,0.126,-0.2,46,-0.005,3.6,2.5,1.6,-0.7,0,0.3,0.2,-0.0271,-0.0035,-0.0129,0.0825,3.111
Danny Green,30,70,1791,0.509,0.57,0.116,2.5,13,8.9,1.8,3.7,11.2,16.6,2.9,0.078,1.2,45,-0.012,1.5,1,-0.8,-1.1,-0.004,-0.9,-0.3,-0.0133,0.0109,0.0077,0.0833,3.108
Kent Bazemore,28,65,1789,0.547,0.405,0.297,1.6,13.9,20.1,2.7,2.2,17,22.5,2.2,0.059,0.4,45,0.017,0.1,-4.6,1,2.8,-0.004,2.5,-0.7,0.0475,0.0151,-0.0057,0.1159,4.32
John Collins,20,74,1785,0.62,0.086,0.341,11,22.8,8.9,1.3,3.8,14.3,17.9,5.4,0.145,1.7,45,-0.016,0.5,-2.6,0.5,-3.3,-0.013,1.4,-1.8,-0.0022,0.0067,-0.0291,0.1204,4.477
Lonzo Ball,20,52,1780,0.444,0.523,0.126,4.2,17.3,29.2,2.4,2,18.6,17.4,2,0.053,1.7,45,-0.004,-1.5,1.8,-0.3,-1.6,-0.005,0.7,-2.9,0.0496,0.0229,-0.0014,0.1241,4.602
Kelly Olynyk,26,76,1779,0.612,0.44,0.274,5.6,21.6,18.7,1.7,1.7,17.1,21.7,5.5,0.148,2.9,45,0.057,-2.1,0.3,-1.1,9.7,0.022,2,0.3,0.0927,-0.0056,-0.0178,0.2173,8.054
D.J. Augustin,30,75,1760,0.615,0.504,0.35,1.9,8.2,24.4,1.5,0,16.5,18.6,4.1,0.11,-0.9,45,-0.016,-1,1.6,0,-2.1,-0.02,-0.2,-4.5,0.0449,0.0028,0.0085,0.1662,6.094
Anthony Tolliver,32,79,1757,0.663,0.773,0.282,3.1,12.3,7.5,0.9,1.1,9.9,14.8,5.3,0.146,1.5,44,-0.004,-2.3,-0.4,-2.5,1.6,-0.003,0.4,-0.3,0.0258,-0.0043,-0.0054,0.1621,5.934
Dejounte Murray,21,81,1743,0.485,0.056,0.243,7,22.4,20.2,2.8,1.5,16.6,20.7,3.2,0.087,1.2,44,-0.015,2.2,3.2,0.5,-2.1,-0.029,1.1,-7.6,0.0915,-2.00E-04,-0.0083,0.17,6.173
DeMarcus Cousins,27,48,1737,0.583,0.34,0.456,6.8,30.9,23,2.2,3.5,18.9,31.9,4.7,0.13,5.5,43,0.013,0.2,3.7,2.8,0.2,0.027,1,1.2,-0.0364,0.0207,-0.0162,0.0981,3.55
Brook Lopez,29,74,1735,0.557,0.41,0.199,4.6,13.4,11.6,0.8,4.6,10.2,23.5,3.8,0.105,0.5,44,0.014,-1.9,1.6,-0.3,1.3,0.021,-1.7,3.2,-0.0381,-0.0022,-0.0023,0.0624,2.256
Reggie Bullock,26,62,1732,0.615,0.515,0.09,1.7,8.3,8.4,1.4,0.7,7.6,15.7,4.2,0.117,0.7,44,0.005,-0.4,1.7,-0.9,2.2,0.002,-1.4,2.1,-0.0084,0.01,0.0116,0.1302,4.698
Jonas Valanciunas,25,77,1727,0.628,0.108,0.307,12.1,30.3,7.5,0.8,3.2,12.9,22.7,7.6,0.21,1.5,44,-0.001,2,2.7,0.4,1,0.011,-4.4,4.9,-0.0569,-0.001,-0.0267,0.1254,4.512
Ryan Anderson,29,66,1725,0.592,0.706,0.194,6.2,15.4,5.1,0.7,1,7.5,14.4,4.8,0.132,0.2,44,0.004,0.1,1.7,-0.1,0.8,0.022,-1.9,4.8,-0.0843,-0.0016,-0.0017,0.0444,1.596
Frank Ntilikina,19,78,1706,0.437,0.314,0.136,2.4,9.1,20,1.9,0.9,19.8,16.9,-0.9,-0.026,-3.9,43,-0.02,-0.7,0.5,0.5,-4.1,-0.034,1.6,-6.1,0.0528,-0.001,0.0057,0.0315,1.12
T.J. McConnell,25,76,1706,0.545,0.147,0.093,2.4,11.5,24.5,2.6,0.6,20.4,13.8,3.8,0.108,-0.7,43,-0.034,-2.6,-3,1.3,-7.3,0.008,-0.8,3.9,-0.1212,-0.0066,-0.0084,-0.0282,-1.002
Rajon Rondo,31,65,1705,0.522,0.304,0.093,2,14.2,42.2,2,0.5,22.7,16.9,3.6,0.101,-1.1,43,0.001,-0.1,-2.2,0,-1.3,0.002,-0.6,1.2,-0.0496,-0.0011,-0.0048,0.0455,1.616
Robin Lopez,29,64,1690,0.552,0.022,0.14,8.2,10.3,12.3,0.4,2.8,13.5,20.4,1.9,0.055,-1.9,43,0.004,-3.1,3.6,-0.7,-2.1,-0.017,-1.5,-3.9,0.0255,0.0075,-9.00E-04,0.0871,3.067
Jerian Grant,25,74,1686,0.528,0.372,0.374,1.9,9.3,30.1,1.8,0.4,13.2,17.4,3.3,0.094,-2,42,-0.006,-0.3,-1.3,0.2,-0.2,-0.009,-1.1,0.1,-0.0124,-0.0018,0.0038,0.0836,2.936
Nikola Vucevic,27,57,1683,0.533,0.243,0.112,6.6,27.8,19.9,1.6,3,11,25.9,3.6,0.102,2.7,43,0.032,-4.3,4.7,-1.6,3.6,0.008,1,-2.6,0.0613,0.0171,-0.0199,0.1605,5.628
Justise Winslow,21,68,1680,0.496,0.264,0.213,4.3,20.4,13,1.6,1.7,12.6,16.3,2.6,0.075,-1,42,-0.013,-0.7,0.9,-0.7,-0.9,-0.01,0.5,-3.7,0.0375,-0.0028,-0.0079,0.1018,3.563
Pascal Siakam,23,81,1679,0.549,0.265,0.175,5.4,18.6,13.5,1.8,2,11.1,15.7,4.7,0.133,2.1,42,0.02,-0.8,-2.1,0.5,1.5,-0.007,2.6,-2.4,0.0567,-0.0061,-0.0153,0.1683,5.887
Dwight Powell,26,79,1672,0.656,0.195,0.43,8.7,21.3,8.5,2,1.7,10.3,15.5,6.6,0.191,2.7,42,0.016,0.3,-1,0.5,3.7,-0.003,1.8,-3,0.0694,-0.0074,-0.0196,0.2334,8.13
Jarell Martin,23,73,1661,0.516,0.198,0.234,6.6,15.8,7,1.2,2.8,13.6,17.1,1.3,0.038,-3,42,-0.029,-0.3,0.3,-1.6,-2.8,-0.007,0.6,-1.1,-0.0216,-2.00E-04,-0.01,0.0062,0.215
Tyler Ulis,22,71,1658,0.465,0.265,0.183,1.5,6.8,28,2,0.3,17.6,18.5,-0.2,-0.006,-5.2,42,-0.002,0.3,-0.7,1,-0.7,0.004,0.7,-0.9,0.0231,0.0012,0.0099,0.0282,0.974
Mario Hezonja,22,75,1657,0.544,0.433,0.17,2.7,16.1,10,2.4,1.5,11.5,19.9,2.3,0.066,-0.8,42,0.005,0.4,-3.1,1.4,0,0.004,0,2.5,-0.0302,-0.0015,-0.0097,0.0246,0.849
Jamal Crawford,37,80,1653,0.519,0.423,0.152,1.4,5.5,16.9,1.2,0.5,10.7,23.7,1.3,0.037,-3.9,42,-0.011,-4.3,-2.8,0.9,-4.9,0.03,-1.4,8.2,-0.1446,-0.0203,-9.00E-04,-0.1288,-4.436
Michael Beasley,29,74,1653,0.556,0.107,0.197,6.5,21.2,12.5,1.1,2.3,14,26.9,2.4,0.069,-1.5,42,-0.001,1.8,-1.9,-0.4,2.1,0.012,-0.4,4,-0.0434,0,-0.0162,0.0094,0.324
Kevin Love,29,59,1651,0.614,0.453,0.365,7,29.8,9.8,1.3,1.2,9.6,25.1,6.4,0.185,1.3,42,0.016,0.3,0,1.4,1.7,0.026,0.2,2.5,-0.0159,0.0131,-0.0255,0.1567,5.39
Jerami Grant,23,81,1647,0.607,0.241,0.526,5.6,16.3,5.1,0.9,4.2,8.8,16,5.4,0.156,-0.6,42,-0.004,-7.7,-2.8,-0.1,-3.6,-0.023,-1,0.7,-0.0513,-0.0146,-0.0312,0.0589,2.021
David Nwaba,25,70,1646,0.542,0.123,0.48,5.6,16,9.4,1.7,1.6,13.1,15.6,2.4,0.071,-1.6,41,-0.004,4.4,-1.8,0.7,2.4,-0.001,0.4,0.4,0.0081,-1.00E-04,-0.0021,0.0769,2.637
Bobby Portis,22,73,1643,0.548,0.275,0.192,10,23,13.2,1.5,1.3,10.5,26,3.5,0.101,0.3,41,0.02,4,-1.8,-1.7,8.8,0.007,1.6,0.9,0.0632,-0.0028,-0.019,0.1424,4.874
Tomas Satoransky,26,73,1643,0.615,0.263,0.25,5,11.1,24.8,1.6,0.8,16.3,13.7,5,0.145,1.1,41,0.005,2.2,1.9,0.7,0.8,-0.013,-0.9,-2.3,0.0188,-0.0071,0.0128,0.1695,5.802
Stephen Curry,29,51,1631,0.675,0.58,0.35,2.7,14.4,30.3,2.4,0.4,13.3,31,9.1,0.267,8.6,42,0.072,0.9,0.3,-0.9,14.9,0.018,0.3,2,0.0874,0.0233,0.0042,0.3819,12.977
Andre Iguodala,34,64,1622,0.536,0.366,0.272,3.7,12.6,16.2,1.6,1.9,15.8,11.5,3.2,0.094,0.2,41,-0.025,0.4,0.8,-0.5,-3.6,-0.036,0.5,-6.8,0.0509,0.008,0.0032,0.1561,5.275
Troy Daniels,26,79,1622,0.583,0.797,0.111,0.8,7.7,4.5,0.8,0.2,8.5,17.2,1.4,0.042,-2.9,41,0,-1.3,-1.1,-1.1,0.5,0.016,-1.3,4.9,-0.0656,-0.0069,0.0052,-0.0253,-0.855
Garrett Temple,31,65,1615,0.536,0.477,0.164,1.5,9.6,11.3,1.8,1.6,13.4,16.4,1.2,0.035,-1.9,41,-0.019,2.5,-0.1,0.7,-1.7,-0.012,0.6,-1.1,0.0058,0.0045,0.0141,0.0594,1.999
Marcus Smart,23,54,1614,0.479,0.483,0.258,3,9.8,23.7,2.2,1.2,18.4,19.4,1.9,0.056,-0.5,41,0.002,0,-0.6,-0.5,0.5,-0.02,1.3,-4.6,0.0302,0.0134,0.0102,0.1098,3.692
Tyreke Evans,28,52,1607,0.561,0.354,0.258,3.1,16.3,31.2,1.8,1,11.5,28.4,4.2,0.126,3.6,41,0.024,1.7,-2.5,-1.4,7.3,-0.04,0.1,-5.2,0.1074,0.0191,-0.0027,0.2498,8.363
J.J. Barea,33,69,1603,0.545,0.454,0.148,1,13.4,45.1,1.1,0.2,16.3,24.9,3.3,0.098,0.1,40,0.038,-1,-2.2,0.5,5.6,0.002,0.9,1.4,0.0324,-0.0021,2.00E-04,0.1285,4.291
Kyle Korver,36,73,1574,0.652,0.777,0.149,0.7,10.9,8,1,1.5,9.6,16,3.4,0.104,0.1,40,0.017,-2.2,0,0,2.3,-0.048,0.5,-8.6,0.1184,-0.0038,1.00E-04,0.2187,7.172
Luc Mbah a Moute,31,61,1564,0.595,0.501,0.275,1.6,11.7,5,2.3,1.4,15.1,12.9,2.8,0.086,0,40,0.004,-2.8,0,0.4,-1.7,-0.019,0.9,-4.1,0.0101,-0.0038,0.0026,0.0949,3.092
Tobias Harris,25,48,1563,0.564,0.389,0.192,2.5,15,9.9,1.1,0.9,6.2,23.2,4.1,0.125,0.2,40,0.01,1.7,-1.2,0.3,2,0.038,0.8,4.9,-0.0465,0.0191,0.0037,0.1013,3.299
Kristaps Porzingis,22,48,1553,0.539,0.256,0.309,4.4,18.1,6.2,1.1,6.4,8.4,31,3.2,0.099,-0.7,39,-0.002,0.7,1.5,-0.8,2.6,-0.028,-0.5,-4.9,0.0803,0.0232,0.0012,0.2037,6.591
Jarrett Jack,34,62,1548,0.489,0.194,0.169,1.6,12.1,31.3,1.1,0.2,19.5,16.7,1.2,0.036,-3.5,39,0.019,-0.1,2,-0.6,4.7,0.005,-1.5,-0.1,0.0435,0.0062,0.0087,0.0944,3.044
Dewayne Dedmon,28,62,1542,0.599,0.296,0.18,7.2,28.1,9.2,1.3,2.8,14.3,17,3.7,0.114,0.5,39,0.021,-3.4,2.4,1.2,0.2,-0.01,-0.5,-1.3,0.0272,0.0071,-0.0229,0.1254,4.028
JaMychal Green,27,55,1542,0.53,0.26,0.227,10.8,24.4,8.3,1,1.5,12.4,17.8,2.6,0.079,-1.5,39,0.009,0.4,4.3,1.1,-0.6,0.013,-2.7,2.6,-0.0465,0.0123,-0.0129,0.0319,1.025
Shabazz Napier,26,74,1535,0.544,0.411,0.26,1.9,10.1,14.6,2.6,0.7,13.2,19.5,3.2,0.101,0.2,39,-0.002,0.4,-2.5,0.5,-0.4,-0.007,0.2,-1.3,0.0053,-0.0127,0.0056,0.0992,3.172
Marquese Chriss,20,72,1527,0.509,0.398,0.331,5.2,22.7,8.1,1.6,3.7,16.4,18.1,0.7,0.023,-2,39,-0.003,3.4,0.3,1,-0.6,-0.004,0.2,-1,0.0257,-0.0056,-0.0089,0.0342,1.088
Kris Dunn,23,52,1525,0.488,0.201,0.171,1.6,14.4,33.3,3.3,1.6,17.3,24.7,0.8,0.027,-0.1,38,0.014,-3.3,1.4,0.3,-1.2,0.013,-0.1,1.8,-0.04,0.0132,0.0014,0.0016,0.051
Jakob Poeltl,22,82,1524,0.662,0.005,0.263,12.4,16.4,5.4,1.3,5.2,16.6,14.8,5.6,0.176,3.3,38,0.006,1.8,-1.2,0.3,0.9,0.005,2.1,-0.2,0.0173,-0.0136,-0.0144,0.1653,5.248
Fred VanVleet,23,76,1520,0.556,0.479,0.185,1.9,11.5,22.8,2.2,1,11.2,19.1,4.7,0.149,1.9,38,-0.001,0.4,-2.1,-1.5,2.5,-0.027,2.6,-4.8,0.0965,-0.0093,0.0039,0.2401,7.603
Bryn Forbes,24,80,1517,0.525,0.459,0.145,0.9,7.2,7.8,0.9,0.1,6.5,16.7,2.1,0.067,-3.1,38,0.011,-0.6,0.1,-0.1,2.3,0.012,0.1,1.4,-0.0048,-0.0092,0.0122,0.0652,2.061
Zach Randolph,36,59,1508,0.529,0.193,0.14,7,23.7,14.9,1.4,0.6,12.5,27.6,1.5,0.048,-1.8,38,0.007,0.8,2.1,1,0.7,0.045,-2.2,8.3,-0.0851,0.0055,-0.008,-0.0396,-1.244
Justin Jackson,22,68,1506,0.521,0.442,0.086,2,12.6,7.2,0.9,0.8,8.4,14.2,1,0.031,-3.5,38,0.006,-4.1,0.6,-0.6,-1.1,-0.007,-1.2,-0.7,0.0058,-0.0034,-6.00E-04,0.0328,1.029
Bismack Biyombo,25,82,1495,0.556,0.003,0.446,10.5,24,6.5,0.7,5.1,16.6,14.9,2.9,0.094,-1.6,38,-0.045,3.6,-5.3,2.9,-8.1,0.004,-1.3,4.2,-0.1259,-0.0142,-0.0305,-0.0766,-2.386
Pat Connaughton,25,82,1488,0.539,0.538,0.113,2.7,9.1,8.7,0.8,1.2,9.5,13.4,2.5,0.08,-1.3,38,0.01,1.8,1.2,0,2,-0.011,-1.9,0.3,0.0059,-0.0211,0.0147,0.0795,2.465
Wesley Johnson,30,74,1486,0.512,0.481,0.158,2.2,13.6,5.6,2.5,3.5,12.3,13,1.7,0.055,0.3,38,0,-2.6,-0.4,1.6,-3.8,0.007,2.5,-2.2,0.0102,-0.0118,-0.0057,0.0477,1.477
Aron Baynes,31,81,1485,0.502,0.047,0.175,9.7,22.1,9.6,0.7,2.9,14.3,16.8,3,0.097,-1.7,37,-0.008,1.4,5.8,-0.2,-1.5,-0.024,0.1,-6.8,0.0502,-0.0179,-0.0047,0.1246,3.855
OG Anunoby,20,74,1481,0.587,0.569,0.179,3.4,10.4,5,1.7,0.8,10.8,12.4,3,0.098,0.6,37,0.014,0.6,2.4,0.7,2,-0.003,-1.6,-2.4,0.0569,-0.0095,0.0123,0.1577,4.866
Ed Davis,28,78,1471,0.607,0.003,0.38,13.7,28.8,3.9,1.1,2.9,16.2,12.1,5,0.164,0,37,0.003,4.6,-1.5,0.9,2,-0.019,-0.6,-0.2,0.0123,-0.0189,-0.0269,0.1305,3.999
Tyus Jones,21,82,1467,0.572,0.393,0.247,1.2,9.2,21.2,3.2,0.4,14,12.7,3.6,0.117,0.5,37,0.003,0.4,0.5,-0.7,1.5,-0.012,0.7,-4.4,0.0337,-0.0301,0.0099,0.1305,3.988
Luke Kennard,21,73,1463,0.56,0.419,0.163,1.6,11.9,12.7,1.5,0.8,12.2,17.2,2.6,0.085,-1.5,37,0.019,-2.1,-0.7,-0.8,3,-0.025,-0.5,-2.7,0.0774,-0.0125,-5.00E-04,0.1494,4.554
Josh Hart,22,63,1461,0.596,0.525,0.251,3.1,16,7.6,1.5,0.9,10.1,13.5,3.4,0.111,-0.1,37,0.018,1.7,-1.6,0.4,2.9,0.013,-0.3,3.9,-0.0242,-0.0047,3.00E-04,0.0824,2.508
Ian Clark,26,74,1455,0.529,0.394,0.119,0.8,8.4,10.4,1.1,0.5,9.9,17.2,1.1,0.037,-3.9,36,0.001,-0.7,-2.7,0.4,0.3,-0.007,-0.5,0.9,-0.0339,-0.0206,0.0024,-0.0151,-0.458
Marcus Morris,28,54,1447,0.541,0.383,0.252,3.3,18.4,8.1,1.2,0.7,8.7,23,3.2,0.108,-1.7,36,-0.014,-0.7,-0.7,-0.6,-0.2,0.024,-1.6,5.9,-0.0815,0.0051,-3.00E-04,0.0313,0.944
Jarrett Allen,19,72,1441,0.636,0.038,0.37,10.5,18.2,5.4,0.9,4.6,15.1,16.3,4.2,0.141,0.2,36,0.003,2.6,-4.1,1.7,-0.9,-0.009,0.2,-0.6,-0.0097,-0.0112,-0.0176,0.1025,3.077
Mason Plumlee,27,74,1439,0.586,0.003,0.486,10.4,20.9,14.4,1.7,4.7,18.7,16.6,3.6,0.12,1.8,36,0.009,-0.8,-4.3,2.5,-3,-0.01,1.1,-0.8,-0.0428,-0.02,-0.027,0.0302,0.905
Malcolm Brogdon,25,48,1436,0.578,0.32,0.169,1.9,10.8,16.3,1.4,0.8,10.9,19.1,2.7,0.091,-1.3,36,0.001,-1,3.1,0,-1.7,0.003,-0.6,0.4,-0.0389,0.0096,0.0104,0.0721,2.157
Delon Wright,25,69,1433,0.574,0.354,0.271,3.6,11.7,19.6,2.5,1.8,13.9,17.2,4.5,0.152,2.8,36,-0.007,1,-3,0.8,-1.3,-0.003,2.8,-2,0.0205,-0.0076,0.0025,0.1674,4.998
Mario Chalmers,31,66,1421,0.503,0.431,0.312,1,12,21.5,2.8,0.9,18.8,19.6,0.6,0.021,-2.7,36,-0.009,-0.3,-1.3,0.2,0.6,-0.015,3.1,-5.4,0.0623,-0.0052,0.0022,0.0803,2.377
John Wall,27,41,1410,0.515,0.25,0.361,1.8,10.2,44.5,2,2.8,17,29.1,2.7,0.092,1.5,36,0.02,-1.9,-2.2,-1.1,3.3,-0.017,0.3,-1.9,0.0199,0.0188,0.0103,0.141,4.142
Mike Scott,29,76,1406,0.599,0.311,0.145,4,15.8,9.1,0.8,0.6,12.4,20,2.5,0.085,-2.3,35,-0.008,1.8,0.8,0.2,-0.8,0.01,-0.2,2.2,-0.0479,-0.0205,0.0059,0.0225,0.659
Alex Len,24,69,1395,0.612,0.008,0.611,13.2,26.7,9.1,0.9,3.5,14,17,4.5,0.154,0.8,35,-0.008,0.2,0.9,-0.4,0.6,-0.004,-0.9,-0.9,0.036,-0.0094,-0.0264,0.1542,4.481
Nick Young,32,80,1393,0.562,0.668,0.133,1.7,7.9,3.5,1.3,0.4,7.2,17.6,1.7,0.058,-3.7,35,-0.046,-0.5,0.9,-0.7,-6.1,0.007,-0.3,1.2,-0.0817,-0.0164,0.0099,-0.0302,-0.876
Trey Lyles,22,73,1391,0.591,0.396,0.26,4.5,23.5,10.1,1.1,2,9,21.1,3.9,0.134,-0.8,35,-0.017,0,1.5,-0.4,-1.4,-0.005,-0.3,0.4,-0.0444,-0.0216,-0.0104,0.0576,1.669
Kosta Koufos,28,71,1391,0.566,0,0.19,11.7,27.6,9.7,1.7,2.2,10.4,15.2,3.9,0.134,0.5,35,-0.029,1.6,-0.4,-1.5,-4.3,-0.021,-1.3,-2.8,0.0054,-0.0117,-0.0238,0.1039,3.011
Kyle O'Quinn,27,77,1387,0.625,0.044,0.331,9.7,27.8,16.8,1.3,6.1,18.5,17,4.8,0.166,4.5,35,0.022,-1.7,-0.7,-0.5,2.3,-0.013,-0.2,-0.9,0.0344,-0.0148,-0.0315,0.1541,4.453
Nemanja Bjelica,29,67,1371,0.581,0.493,0.121,4.4,18.8,8.7,1.8,1,11.7,14.3,2.8,0.097,0.5,34,-0.008,-3.2,2.9,0.2,-4.4,-0.005,-1.7,-1.4,-0.036,-0.0228,-0.006,0.0322,0.92
Bam Adebayo,20,69,1368,0.57,0.021,0.526,9.7,21.6,11,1.2,2.5,13.6,15.9,4.2,0.148,0.2,34,-0.013,-0.3,3.9,0.6,-3.2,-0.003,-0.3,-2.3,-0.0086,-0.0184,-0.0081,0.1129,3.218
Raymond Felton,33,82,1365,0.494,0.417,0.08,2,11,22.5,1.8,1.1,11.7,20.4,2.2,0.078,-2.8,34,-0.018,-8,-4,-0.7,-6.9,-0.017,-0.6,0.7,-0.0751,-0.0284,-0.018,-0.0435,-1.237
Shelvin Mack,27,69,1365,0.518,0.336,0.234,1.8,11.6,29.5,1.9,0.5,16.3,17.6,2,0.069,-2.4,35,-0.005,1.4,0,0.2,-0.4,-0.019,0.7,-3.9,0.0462,-0.0102,0.0073,0.1123,3.194
Hassan Whiteside,28,54,1364,0.573,0.003,0.315,14.3,36.6,6.9,1.4,5.9,12.3,24.7,5.3,0.187,0.2,34,-0.04,3.3,-0.2,0,-5.4,-0.013,-1.4,-0.2,-0.0547,-0.0036,-0.0266,0.1021,2.901
Quincy Acy,27,70,1359,0.525,0.8,0.164,3.1,17,6,1.2,1.6,13.3,14.4,1,0.036,-2.2,34,0.018,-1.8,1.2,0.7,0.8,-0.002,0.5,-0.9,0.0147,-0.0136,-0.0037,0.0334,0.946
Lance Thomas,29,73,1353,0.513,0.464,0.199,3.6,10.7,4.2,1.1,0.9,12.1,10.7,0.9,0.031,-2.6,34,-0.004,-0.7,1.2,1.9,-4.6,0.005,0.9,-0.9,-0.0336,-0.0133,0.0052,-0.0107,-0.302
Jae Crowder,27,53,1346,0.545,0.503,0.245,3.5,10.8,6,1.5,0.8,9.2,15.1,1.7,0.059,-1.8,34,-0.013,-2.6,-0.4,0.6,-3.7,0.046,1.5,5.4,-0.0751,0.0047,0,-0.0114,-0.32
C.J. Miles,30,70,1337,0.545,0.758,0.162,1.5,11,6,1.4,1.3,5.7,22.3,2.9,0.103,-0.5,34,-0.018,-1.7,-4.5,-1.1,-2.3,-0.013,2,-1.6,0.0065,-0.0133,-6.00E-04,0.0956,2.663
